整数型|整数型|整数型|整数型|整数型|整数型|整数型|不可用|整数型|字符型|整数型|整数型|整数型|整数型|整数型|整数型|整数型|整数型|整数型|整数型|整数型|整数型|字符型|字符型|整数型|字符型|不可用|整数型|字符型|整数型|整数型|不可用|不可用|不可用|整数型|整数型|整数型|字符型|整数型|字符型|整数型|字符型|整数型|整数型|不可用|整数型|整数型|整数型|整数型|整数型|整数型|整数型|字符型|整数型|整数型|字符型|不可用|字符型
61685|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 archer（伊莉雅）| |1|UI\Icon\Skin\168\168Skin6__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|168|6|7298;19|0|0|0.000000| |0.000000
61686|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 rider（伊莉雅）| |1|UI\Icon\Skin\168\168Skin7__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|168|7|7298;19|0|0|0.000000| |0.000000
61687|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 assassin（伊莉雅）| |1|UI\Icon\Skin\168\168Skin8__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|168|8|7298;19|0|0|0.000000| |0.000000
61688|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 万圣节小恶魔（伊莉雅）| |1|UI\Icon\Skin\168\168Skin9__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|168|9|7298;11|0|0|0.000000| |0.000000
61689|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 圣杯萝莉（伊莉雅）| |1|UI\Icon\Skin\168\168Skin10__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|168|10|7298;6|0|0|0.000000| |0.000000
61690|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 雷刃（菲特）| |1|UI\Icon\Skin\169\169Skin1__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|169|1|7298;11|0|0|0.000000| |0.000000
61691|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 马猴烧酒（菲特）| |1|UI\Icon\Skin\169\169Skin2__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|169|2|7298;6|0|0|0.000000| |0.000000
61692|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 花嫁（菲特）| |1|UI\Icon\Skin\169\169Skin3__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|169|3|7298;11|0|0|0.000000| |0.000000
61700|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 萌即正义（炎魔）| |1|UI\Icon\Skin\170\170Skin1__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|170|1|7298;11|0|0|0.000000| |0.000000
61701|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 司令官（炎魔）| |1|UI\Icon\Skin\170\170Skin2__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|170|2|7298;6|0|0|0.000000| |0.000000
61702|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 嫣然（炎魔）| |1|UI\Icon\Skin\170\170Skin3__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|170|3|7298;11|0|0|0.000000| |0.000000
61710|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 神代利世（独眼之王）| |1|UI\Icon\Skin\171\171Skin1__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|171|1|7298;6|0|0|0.000000| |0.000000
61711|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 狂战士（独眼之王）| |1|UI\Icon\Skin\171\171Skin2__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|171|2|7298;11|0|0|0.000000| |0.000000
61712|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 佐佐木绯世（独眼之王）| |1|UI\Icon\Skin\171\171Skin3__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|171|3|7298;19|0|0|0.000000| |0.000000
61713|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 琉珠（独眼之王）| |1|UI\Icon\Skin\171\171Skin4__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|171|4|7298;11|0|0|0.000000| |0.000000
61714|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 豹王（独眼之王）| |1|UI\Icon\Skin\171\171Skin5__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|171|5|7298;6|0|0|0.000000| |0.000000
61720|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 万圣节魔女（隐居者）| |1|UI\Icon\Skin\172\172Skin1__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|172|1|7298;11|0|0|0.000000| |0.000000
61721|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 周年派对（隐居者）| |1|UI\Icon\Skin\172\172Skin2__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|172|2|7298;11|0|0|0.000000| |0.000000
61722|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 灵核反转（隐居者）| |1|UI\Icon\Skin\172\172Skin3__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|172|3|7298;11|0|0|0.000000| |0.000000
61723|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 夏日泳装（隐居者）| |1|UI\Icon\Skin\172\172Skin4__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|172|4|7298;11|0|0|0.000000| |0.000000
61724|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 锦世（隐居者）| |1|UI\Icon\Skin\172\172Skin5__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|172|5|7298;11|0|0|0.000000| |0.000000
61725|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 寒星凛寂·苍芜（隐居者）| |1|UI\Icon\Skin\172\172Skin6__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|172|6|7298;19|0|0|0.000000| |0.000000
61726|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 苍芜（隐居者）| |1|UI\Icon\Skin\172\172Skin6__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|172|7|7298;19|0|0|0.000000| |0.000000
61740|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 救世魔王（天使）| |1|UI\Icon\Skin\174\174Skin1__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|174|1|7298;11|0|0|0.000000| |0.000000
61741|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 讨灭兵装（天使）| |1|UI\Icon\Skin\174\174Skin2__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|174|2|7298;11|0|0|0.000000| |0.000000
61742|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 女仆（天使）| |1|UI\Icon\Skin\174\174Skin3__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|174|3|7298;6|0|0|0.000000| |0.000000
61743|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 蝶恋花（天使）| |1|UI\Icon\Skin\174\174Skin4__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|174|4|7298;19|0|0|0.000000| |0.000000
61744|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 长鸣（天使）| |1|UI\Icon\Skin\174\174Skin5__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|174|5|7298;19|0|0|0.000000| |0.000000
61745|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 七代神罚·长鸣（天使）| |1|UI\Icon\Skin\174\174Skin6__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|174|6|7298;19|0|0|0.000000| |0.000000
61800|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 花嫁（尼禄）| |1|UI\Icon\Skin\180\180Skin1__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|180|1|7298;11|0|0|0.000000| |0.000000
61801|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 神话礼装（尼禄）| |1|UI\Icon\Skin\180\180Skin2__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|180|2|7298;6|0|0|0.000000| |0.000000
61802|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 和服（尼禄）| |1|UI\Icon\Skin\180\180Skin3__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|180|3|7298;6|0|0|0.000000| |0.000000
61803|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 偶像皇帝（尼禄）| |1|UI\Icon\Skin\180\180Skin4__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|180|4|7298;11|0|0|0.000000| |0.000000
61804|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 赛车女郎（尼禄）| |1|UI\Icon\Skin\180\180Skin5__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|180|5|7298;11|0|0|0.000000| |0.000000
61805|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 Starry☆Night（尼禄）| |1|UI\Icon\Skin\180\180Skin6__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|180|6|7298;19|0|0|0.000000| |0.000000
61806|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 泳装（尼禄）| |1|UI\Icon\Skin\180\180Skin7__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|180|7|7298;11|0|0|0.000000| |0.000000
61810|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 千斗五十铃（巴麻美）| |1|UI\Icon\Skin\181\181Skin1__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|181|1|7298;11|0|0|0.000000| |0.000000
61811|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 学姐（巴麻美）| |1|UI\Icon\Skin\181\181Skin2__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|181|2|7298;6|0|0|0.000000| |0.000000
61812|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 秀色魔女（巴麻美）| |1|UI\Icon\Skin\181\181Skin3__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|181|3|7298;19|0|0|0.000000| |0.000000
61813|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 第六天魔王（巴麻美）| |1|UI\Icon\Skin\181\181Skin4__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|181|4|7298;11|0|0|0.000000| |0.000000
61814|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 夏日泳装（巴麻美）| |1|UI\Icon\Skin\181\181Skin5__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|181|5|7298;11|0|0|0.000000| |0.000000
61815|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 幽夜の蔷薇（巴麻美）| |1|UI\Icon\Skin\181\181Skin6__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|181|6|7298;19|0|0|0.000000| |0.000000
61816|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 圣麻美（巴麻美）| |1|UI\Icon\Skin\181\181Skin7__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|181|7|7298;11|0|0|0.000000| |0.000000
61830|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 打伞的大姐姐（大傻）| |1|UI\Icon\Skin\183\183Skin1__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|183|1|7298;19|0|0|0.000000| |0.000000
61831|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 金刚（大傻）| |1|UI\Icon\Skin\183\183Skin2__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|183|2|7298;11|0|0|0.000000| |0.000000
61832|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 樱花弥漫（大傻）| |1|UI\Icon\Skin\183\183Skin3__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|183|3|7298;6|0|0|0.000000| |0.000000
61833|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 亚特兰蒂斯（大傻）| |1|UI\Icon\Skin\183\183Skin4__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|183|4|7298;11|0|0|0.000000| |0.000000
61840|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 女仆（亚里亚）| |1|UI\Icon\Skin\184\184Skin1__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|184|1|7298;11|0|0|0.000000| |0.000000
61841|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 强袭少女（亚里亚）| |1|UI\Icon\Skin\184\184Skin2__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|184|2|7298;6|0|0|0.000000| |0.000000
61842|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 拉·芙利亚（亚里亚）| |1|UI\Icon\Skin\184\184Skin3__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|184|3|7298;11|0|0|0.000000| |0.000000
61850|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 女仆（诺瓦露）| |1|UI\Icon\Skin\185\185Skin1__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|185|1|7298;11|0|0|0.000000| |0.000000
61851|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 黑灵心（诺瓦露）| |1|UI\Icon\Skin\185\185Skin2__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|185|2|7298;19|0|0|0.000000| |0.000000
61852|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 兔女郎（诺瓦露）| |1|UI\Icon\Skin\185\185Skin3__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|185|3|7298;6|0|0|0.000000| |0.000000
61853|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 雪地姬动队（诺瓦露）| |1|UI\Icon\Skin\185\185Skin4__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|185|4|7298;11|0|0|0.000000| |0.000000
61854|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 青涩时分（诺瓦露）| |1|UI\Icon\Skin\185\185Skin5__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|185|5|7298;6|0|0|0.000000| |0.000000
61860|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 校服（克子）| |1|UI\Icon\Skin\186\186Skin1__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|186|1|7298;6|0|0|0.000000| |0.000000
61861|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 圣诞恋歌（克子）| |1|UI\Icon\Skin\186\186Skin2__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|186|2|7298;6|0|0|0.000000| |0.000000
61862|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 特训小队（克子）| |1|UI\Icon\Skin\186\186Skin3__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|186|3|7298;6|0|0|0.000000| |0.000000
61880|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 寄叶二号B型（魂魄妖梦）| |1|UI\Icon\Skin\188\188Skin1__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|188|1|7298;19|0|0|0.000000| |0.000000
61881|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 茱莉（魂魄妖梦）| |1|UI\Icon\Skin\188\188Skin2__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|188|2|7298;11|0|0|0.000000| |0.000000
61882|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 朱雀院椿（魂魄妖梦）| |1|UI\Icon\Skin\188\188Skin3__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|188|3|7298;11|0|0|0.000000| |0.000000
61883|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 Starry☆Night（魂魄妖梦）| |1|UI\Icon\Skin\188\188Skin4__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|188|4|7298;19|0|0|0.000000| |0.000000
61890|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 兔女郎（歌姬）| |1|UI\Icon\Skin\189\189Skin1__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|189|1|7298;11|0|0|0.000000| |0.000000
61891|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 闪光少女（歌姬）| |1|UI\Icon\Skin\189\189Skin2__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|189|2|7298;6|0|0|0.000000| |0.000000
61892|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 小木曾雪菜（歌姬）| |1|UI\Icon\Skin\189\189Skin3__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|189|3|7298;11|0|0|0.000000| |0.000000
61893|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 冰堂美智留（歌姬）| |1|UI\Icon\Skin\189\189Skin4__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|189|4|7298;6|0|0|0.000000| |0.000000
61894|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 五岛润（歌姬）| |1|UI\Icon\Skin\189\189Skin5__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|189|5|7298;6|0|0|0.000000| |0.000000
61896|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 特训小队（歌姬）| |1|UI\Icon\Skin\189\189Skin7__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|189|7|7298;6|0|0|0.000000| |0.000000
61900|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 花魁（蒂塔）| |1|UI\Icon\Skin\190\190Skin1__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|190|1|7298;19|0|0|0.000000| |0.000000
61901|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 火树银花（蒂塔）| |1|UI\Icon\Skin\190\190Skin2__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|190|2|7298;6|0|0|0.000000| |0.000000
61902|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 繁花似锦（蒂塔）| |1|UI\Icon\Skin\190\190Skin3__head.BMP| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|190|3|7298;19|0|0|0.000000| |0.000000
61903|0|0|0|0|1|0| |1|skin|0|0|1|0|0|0|0|0|1|0|0|0|皮肤 灭祸（蒂塔）| |1|UI\Icon\Skin\190\190Skin4__head.bmp| |9901|普通|257|1| | | |1000|0|0|..\Data\Sceneobjs\Common\diaoluo\diaoluo.x|0| |0|0.000000|0|4| |0|0|0|0|0|190|4|7298;19|0|0|0.000000| |0.000000
